userName,at,content
Pengguna Google,2024-12-09 07:38:17,Aku suka Bank wondr by BNl download wondr by BNl yang baru 👍 sudah bisa 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩👍👍👍👍👍👍👍👍👍👍👍👍👍👍🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
Pengguna Google,2024-12-09 07:30:22,Thank you
Pengguna Google,2024-12-09 07:27:44,Penyempurnaan dari aplikasi yang terdahulu dgn interface yg lbh simpel dan lebih mudah dipahami tanpa mengurasi fungsi.Sejauh ini tdk ada kendala waktu saya pakai. Saran utk selalu ditingkatkan dgn fitur yg lbh update utk kenyamanan pengguna.
Pengguna Google,2024-12-09 07:25:52,Aplikasi ini udah bagus cuman sayang saat buat transaksi listrik dll gak dpat fee. Dah gtu gak bisa cetak setruk pembayaran
Pengguna Google,2024-12-09 07:04:44,Perbaikan terus
Pengguna Google,2024-12-09 07:00:00,"gimana ini saya gabisa registrasi wondr terus udah 1 bulan, masa gabisa terus. udah ke Kantor cabang diurus sama costumer service masih aja tetep gabisa. disuruh uninstall terus install lagi sama securitynya masih tetep gabisa, sampe muncul notif coba lagi besok. saya tanya ini kenapa masih aja gabisa, securitynya bilang coba lagi besok dulu, terus saya bilang kalo besok masih gabisa lagi gimana? ya masnya kesini lagi. dih kocak udah bela²in libur kerja biar bisa keurus malah ttp gabisa."
Pengguna Google,2024-12-09 06:49:15,Bagus
Pengguna Google,2024-12-09 06:37:14,Aplikasi ini sangat bagus👍
Pengguna Google,2024-12-09 06:12:03,Mantappp
Pengguna Google,2024-12-09 06:10:05,aplikasi aneh sering gagal transaksi
Pengguna Google,2024-12-09 06:08:45,Masih lengkap mbanking bni. Riwayat transaksi jg lebih detail. Mencantumkan saldo terakhir setelah transaksi
Pengguna Google,2024-12-09 05:49:20,Oke. Sudah berjalan lancar untuk saat ini. Terimakasih BNI . De Best
Pengguna Google,2024-12-09 05:40:26,Dak bisa login. Begitu login masuk keluar trs ke halaman persyaratan dan ketentuan. Padahal sudah selesai login dan daftar. Udahlah mau transaksi di mbanking bni mobile terbatas karena harus pakai wonder. Eh bgtu mau pakai wondernya bermasalah.
Pengguna Google,2024-12-09 05:37:02,Nyusain kalo setiap beli token listrik kudu masukin no meteran gabisa disimpen payah bukanya malah bagus malah tambah jelek nih aplikasi bni
Pengguna Google,2024-12-09 05:31:53,Mantap
Pengguna Google,2024-12-09 05:14:37,"Mending BNI mobile banking gak sih... Yg ngasih bintang 5 juga komenan baku, copas, terarah banget keliatan buat naikin rating."
Pengguna Google,2024-12-09 05:11:30,Ini saya baru saja mengunstal apk lalu saya pasang lagi dan sampai 3 kali saya ferifikasi data. baru bisa dibuka nanti kalau gak bisa di buka lagi saya gak tau harus bilang apa untul APK ini
Pengguna Google,2024-12-09 05:07:07,Peraturan bikin passwordnya tolong diperbaiki!! Ribet banget bikin passwordnya segala gabisa
Pengguna Google,2024-12-09 05:06:05,"Sekarang wondr terlalu banyak perbaiki, saya jdi kebingungan ketika mau bayar Trans Padang pakai QR ketika tiba"" Perbaikan tanpa pemberitahuan. Harusnya kalo mau perbaikan, diberitahu dulu pemberitahuannya, jdi kami bisa prepare bawa kartu atau gmn nya."
Pengguna Google,2024-12-09 05:00:59,ribetbya cuma di verifikasi wajah aja sih serba salah pdahal uda ngikutin panduannya
Pengguna Google,2024-12-09 04:50:28,"Wa gmn habis verifikasi aplikasi sy buka e malah g bs mintanya isi mulai awal, gmn ini aplikasi, mending pake aplikasi bni mobile bamgking yg lama da g pusing untuk aplikasi baru g guna"
Pengguna Google,2024-12-09 04:46:47,"Menyulitkan, ketika melakukan verifikasi wajah harus buka kaca mata, perintah dilayar tidak terbaca. Mustinya ada opsi lain."
Pengguna Google,2024-12-09 04:13:19,"Mengapa setiap buka aplikasi harus selalu seperti registrasi ulang sebelum mengakses fitur fitur nya? Baca persyaratan, Verifikasi ktp, dll. Kenapa tidak seperti aplikasi lain saja tampilan awalnya, yaitu login atau daftar baru saat pertama kali buka. Hp infinix note 40 pro"
Pengguna Google,2024-12-09 03:49:04,Wondr by BNI fiturnya lebih lengkap dan praktis
Pengguna Google,2024-12-09 03:40:43,Jos
Pengguna Google,2024-12-09 03:28:19,"Tolong diperbaiki sering eror tidak bisa dibuka, aplikasi ini bukan untuk main2 , untuk transaksi pembayaran pembelian transfer,"
Pengguna Google,2024-12-09 03:11:59,Sibuk kirim wa suruh download wondr! Noh makan download cuma buat ngasih rating 1
Pengguna Google,2024-12-09 02:55:12,"Baru daftar eh loading lama gak bisa dibuka, munculnya saya setuju terus.. Enakan bni banking yg dulu Dan sering bnyk komplen saat qris gagal tp saldo terpotong, mana gak balik2 tu duit sampe cust komplen terus bolak balik toko nanyain saldonya yg terpotong"
Pengguna Google,2024-12-09 02:18:23,"Aplikasi cukup bagus mudah di pahami , hanya saja sering terjadi kesalahan sistem & gangguan saat membuka aplikasi sangat susah untuk login ."
Pengguna Google,2024-12-09 02:04:22,"Aplikasi sampah, baru pertama mau dipakai sdh error. Ribet nyesel install"
Pengguna Google,2024-12-09 01:57:36,Mantap
Pengguna Google,2024-12-09 01:56:51,"Baru aja dipakai udah logout sendiri, ketika login gak bisa terua keterangan sesi berakhir"
Pengguna Google,2024-12-09 01:46:17,setiap kali mau login paswrd selalu tidak sesuai mau suruh ganti pswrd berapa ribu kali habis itu verifikasi lagi berulang ulang malah mending pake m banking lama
Pengguna Google,2024-12-09 01:44:41,"Aplikasi terburuk , bagusan mobile banking sebelum nya"
Pengguna Google,2024-12-09 01:29:06,bagus sih tapi setiap mau tf kok pasti gagal terus bisanya cuma sekali
Pengguna Google,2024-12-09 00:51:17,Aplikasi nya Ribet.. Tiap Mau Transaksi di suruh verifikasi akun terus.. Padahal udah lakukan verifikasi & juga Udah pernah Transaksi beberapa kali pakai wondr. Tapi kok disuruh verifikasi lagi😕
Pengguna Google,2024-12-09 00:11:40,Hal basic kaya tarik tunai tanpa kartu aja blom ada .. kqn lucu
Pengguna Google,2024-12-08 23:29:39,virifikasi susah sekali
Pengguna Google,2024-12-08 22:56:35,"mohon tabungan tapenas kembalikn secara utuh karena hanya tidak utuh contoh 670.000 tpi tiba tiba masuk 550.000 sissanya kemana,"
Pengguna Google,2024-12-08 22:12:33,"Mau verikasi wajah aja susah bener, huuh capek"
Pengguna Google,2024-12-08 21:32:37,Bagus pas awal dong sekarang b aja dan susah kebanyakan limit
Pengguna Google,2024-12-08 20:16:55,"Saya tidak perduli yang buat apk ini anak magang atau tidak niat, Tolong perbaikannya pada notifikasi secara real-time untuk mengurangi resiko yg bisa merugikan pengguna & kesalahpahaman antara sebagai pengirim dan penerima. Dan yg sangat penting bagi pengguna yg sudah biasa atau sesering mungkin menggunakan apk dalam bertransaksi, seperti riwayat transaksi pengeluaran ataupun pemasukan ada baiknya disertakan juga riwayat atau mutasi saldo akhir. Karna itu perlu dalam menejemen keuangan nasabah"
Pengguna Google,2024-12-08 19:37:41,"Sudah bagus, tetapi apk terlalu belibet berkutat dengan verifikasi, dengan kartu digital, tidak melalui email terlebih dahulu"
Pengguna Google,2024-12-08 18:08:07,Senang
Pengguna Google,2024-12-08 17:41:21,"Kenapa saldo tetap terpotong bila transaksi qris gagal,apakah akan ad pengembalian saldo?"
Pengguna Google,2024-12-08 17:18:53,"Baru tf dikit udah limit , ga jelas bgt, jgn buka rekening di bni pasti nyesel ,, mending bank lain aja , mandiri atau bca dll"
Pengguna Google,2024-12-08 16:57:10,Aplikasinya lelet habis beli pulsa prabayar pulsa tdk masuk dan keterangan gagal tapi saldo terpotong
Pengguna Google,2024-12-08 16:03:23,Aplikasi rusak Bikin susah Verifikasi wajah gagal terus Padahal udah bener
Pengguna Google,2024-12-08 14:32:22,"Gimna cara supaya top up ewalet gak dibatasi? Udh logout tetep aja,infonya limit perhari ini kok udh berhari2 limitnya gak berubah"
Pengguna Google,2024-12-08 14:23:01,ni kenapa pencairan bni simponi usia di bawah 30 tahun ada potong 11% sedangkan 11% dari tabungan BNI simponi itu sama aja gaji kami selama 1 bulan kalok potongannya hanya administrasinya 10.000 sebulan sedangkan kontrak kerja saya hanya 5 tahun harusnya kan yg terpotong hanya 600.000 ribu ini kenapa terpotong 11% yg jumlahnya mencapai 3.000.000 juta lebih dan selesai kontrak saya belum berusia 30 masa iya tetap terkena potongan 11%
Pengguna Google,2024-12-08 14:18:17,Sangat membantu
Pengguna Google,2024-12-08 14:08:29,Tiap buka aplikasi..pasti ada kendala kenapa iya
Pengguna Google,2024-12-08 13:57:17,Virtual akun nya tolong diperbaiki lah kenapa tidak bisa digunakan
Pengguna Google,2024-12-08 13:53:20,Kenapa jika verifikasi wajah susah sekali padahal sudah beberapa kali di coba selalu gagal
Pengguna Google,2024-12-08 13:45:13,Tolong sistem ny di perbaiki
Pengguna Google,2024-12-08 13:19:38,"Tpi ada tman aku""mlahan aku yang buat kan kobisa no rek nya msuk di wondr by BNI"
Pengguna Google,2024-12-08 12:21:30,good
Pengguna Google,2024-12-08 12:03:07,Tambahin fitur tarik tunai di atm tanpa kartun min lebih bagus
Pengguna Google,2024-12-08 12:01:28,Kecewa tidak ada fitur tarik tunai tanpa kartu. Balikin lagi ke mobile banking.
Pengguna Google,2024-12-08 10:57:28,"kenapa susah banget buat daftarinnya ya, setiap mau daftar, pasti keluarnya pastikan data kamu yang paling update, itu gimana maksudnya data paling update?"
Pengguna Google,2024-12-08 10:48:17,Kenapa harus ada limit transaksi harian sih
Pengguna Google,2024-12-08 10:17:12,Oke
Pengguna Google,2024-12-08 10:16:08,"Aplikasi terlalu sering perbaikan terkadang jika saya buru buru barang yang sudah di scan tidak bisa di bayar karna aplikasi tiba tiba perbaikan, dan perbaikan aplikasi selalu dalam jangka panjang , dan barusan lagi bisa di buka belum 10 menit udah perbaikan lagi, memang aplikasi ga jelas ini"
Pengguna Google,2024-12-08 10:15:25,Gak ada buat tarik tunai tanpa kartu ya? Kalau yang di aplikasi bni mobile kan ada fitur mobile tunai..
Pengguna Google,2024-12-08 10:05:55,Sangat membantu
Pengguna Google,2024-12-08 09:19:45,"ga bisa download riwayat transaksi, dan di riwayat transaksi sebaiknya di isi sisa saldo di setiap transaksi"
Pengguna Google,2024-12-08 09:17:37,Ini ada ada aja. Skrng bayar pake virtual account. Ada biayanya.. Hadeeh
Pengguna Google,2024-12-08 09:00:17,Udah finger malah log out sendiri aplikasi aneh
Pengguna Google,2024-12-08 08:34:56,"Sangat membantu untuk menyimpan keuanganku dengan baik, Fiturnya lengkap dan sangat luar biasa si aku yg kurang paham susah mengerti sama aplikasi tapi untuk wondr by Bni cepat sekali aku ngerti cara gunakan nya. Selebihnya bagus semua si♥️"
Pengguna Google,2024-12-08 08:15:46,Sangat membantu untuk bertransaksi online dengan transfer melalui aplikasi ini dan banyak promo atau cashback di aplikasi inii bebas biaya transfer kemana saja dan kapan saja
Pengguna Google,2024-12-08 07:56:05,Kenapa gagal login?
Pengguna Google,2024-12-08 07:02:52,kok gak ada fitur cashless?
Pengguna Google,2024-12-08 07:01:09,"Min tolong di bagian menu awal nya di atasi saat mau login balik ke awal pendaftaran, padahal udah buat akunnya"
Pengguna Google,2024-12-08 06:00:36,Pelayanan jelek mending pake BCA
Pengguna Google,2024-12-08 05:45:18,verificasi wajah susah gagal mulu ....
Pengguna Google,2024-12-08 05:41:34,Sangat membantu
Pengguna Google,2024-12-08 05:35:45,"saya mengisi Rp.50.000 malah ilang tidak ada history transaksinya, niat mau nabung malah hilang."
Pengguna Google,2024-12-08 05:32:06,Lama banget buka apl. Nya
Pengguna Google,2024-12-08 04:45:15,Perbaiki tingkat akurasi verifikasi wajah di awal pendaftaran.
Pengguna Google,2024-12-08 04:37:20,udah bagus kok cuma mohon setor tunai di atm di ada kan ya
Pengguna Google,2024-12-08 04:22:11,Suka banget sama wondr ini selain gampang banget transfer ga perlu lagi ke ATM rekomendasi banget
Pengguna Google,2024-12-08 04:00:20,"aplikasinya udah bnyk fitur2 yg mudah untuk diakses dan mudah untuk transaksi, yuk donlot aplikasi nya.."
Pengguna Google,2024-12-08 03:43:44,"mkcih baget untuk aplikasi ini soalnya saldo saya yang 50 gk jadi hilang.awalnya saya daftar di BNI mobeil bengkig tapi, udah capek2 daftar eh malah gagal aktivasi kartu padah udh kebaca berhasil,untuk nomer rekening ada tp gk bsa logian karna gak ada nomerkartu fisik.jadi setelah sering2 nemu deh aplikasi gak ribet tapi punya BNI jugac,alhasil ketemudeh ama aplikasi ini. masih bagetttt lebih sip lagi klo ada (tarik tunai) jadi gk rebet kayak mobeil bengking bni"
Pengguna Google,2024-12-08 03:34:11,Terlalu sering gangguan.. Tolong aplikasi nya diperbaiki lagi
Pengguna Google,2024-12-08 03:13:03,"aku udah pake ini apknya baguss banget gabikin ngelag hp, fitur cara pakainya juga mudah ga bikin ribet mau transaksi apapun bisa di wondr bni beli pulsa juga bisa"
Pengguna Google,2024-12-08 03:00:33,malah force close pas mau trx...
Pengguna Google,2024-12-08 02:59:23,"Semangatt trss untuk mengembangkan aplikasi nya, agar yg mendownloat bisa lebih nyaman memakai apk ini, karna fitur2 nya juga sudah sangat mudah untuk di akses"
Pengguna Google,2024-12-08 02:47:17,Transaksi jadi lebih mudah semenjak kenal aplikasi dari wonder by BNI 🙌 pembayaran semakin cepat dengan adanya fitur quick access
Pengguna Google,2024-12-08 02:32:03,Bagus
Pengguna Google,2024-12-08 02:30:02,Ribet banget ketika ganti password atau ganti pin selalu pakai foto ktp input nomor rekening. Sampai bolak balik salah antara password dan pin diminta proses dari awal. Sampai suruh ulang lagi besok. Padahal koneksi internet bagus. Semoga data ktp aman
Pengguna Google,2024-12-08 02:29:05,"Sering banget error ini aplikasi , pas mau transaksi gabisa dibuka.duh"
Pengguna Google,2024-12-08 02:02:59,Sejak pakai wondr ini susah sekali mau Transfer uang kemana2 sehari hanya bisa Transfer nominal 1jta. Tolong solusinya kenapa bisa begitu.
Pengguna Google,2024-12-08 02:01:09,Sudah lancar kembali. Terimakasih tim IT Wondr
Pengguna Google,2024-12-08 01:56:01,"padahal aksebilitas di hp sudah off, tetep aja ga bisa dibuka hmmm"
Pengguna Google,2024-12-08 01:48:11,Aplikasi sampah sudah verifikasi wajah berkali2 sampai kedip2 mata kayak orang gila tetap aja gagal dasar sampah
Pengguna Google,2024-12-08 01:32:43,aplikasi bagus dan memudahkan
Pengguna Google,2024-12-08 01:31:00,"Sangat buruk, bagusan BNI mobile banking yg dulu, sangat cepat login nya"
Pengguna Google,2024-12-08 01:13:09,Jelek
Pengguna Google,2024-12-08 01:08:13,Adakah fitur setor tarik tanpa kartu? Saya cari2 gak ketemu fiturnya.
Pengguna Google,2024-12-08 00:52:52,Kapan fitur setor tunai nya ada lama banget jadi males di BNI
Pengguna Google,2024-12-08 00:32:18,"Aplikasi penipu, Say transaksi, tertulis keterangan 'Transaksi Belum Berhasil' tapi saldo saya terpotong, dan di no rekening si penerima dananya tidak masuk, lalu hilang kemana ungang itu, dan ini kejadianya sudah 2 kali"
Pengguna Google,2024-12-08 00:03:53,"Gak ada menu aftersales yg memudahkan nasabah, layanan call masih pake pulsa yg kadang gak diangkat sampe pulsa habis, perlu bebenah sama pelayanan aftersales nasabah. Proses tiketing juga rumit, cs nya juga gak semua responsif cepat......"
Pengguna Google,2024-12-07 23:58:59,"infonya ini pengganti aplikasi bni mobile banking ya.. mohon ditambah fitur tarik tunainya (cardless), detail mutasi tidak sedetail di aplikasi sebelumnya. biar ga kebanyakan aplikasi mbanking.. jika sudah diperbarui fitur tersebut sy mampir kesini untuk lima bintangnya.."
Pengguna Google,2024-12-07 23:56:47,Masih belum layak selama seminggu saya mengapami masalah tida bisa transaksi karna pin dan pasword sudah sesuai tapi tidak bisa di gunakan. Email juga tidak bisa di tautkan
Pengguna Google,2024-12-07 23:39:48,"uda dua kali transaksi, pertama transfer antar bank makai nya bifast tapi masuknya hampir 24 jam, apa itu fast. terus barusan beli pulsa disini riwayat transaksinya gagal tapi uangnya uda kepotong 👍"
Pengguna Google,2024-12-07 23:37:19,"Gabisa login,harus selalu daftar ulang tiap mau masuk."
Pengguna Google,2024-12-07 23:29:49,saya malah uninstal terus download lagi masih sama ngga ada perubahan sebelumnya lancar ajah ini dari tanggal 30 sampe skrng belum bisa
Pengguna Google,2024-12-07 22:53:07,"jangan kejar target pembaruan aplikasi teross, jaringan ATM juga diperbaiki, sudah berapa kali ATM error teross!? saldo kepotong tapi uang gak keluar, ribet. Sekelas bank BUMN kok kyk gini.."
Pengguna Google,2024-12-07 22:26:54,Top lah....👍👍👍👍
Pengguna Google,2024-12-07 17:44:24,"Baru instal Wondr karena dikasih tau sama keluarga, udh coba pakai, bagus lancar banget ini aplikasinya anti ribet, mantaplah Wondr by BNI 👍"
Pengguna Google,2024-12-07 17:29:17,Memudahkan semua transaksi
Pengguna Google,2024-12-07 17:07:43,Transaksi token listrik nya di up dong eror trus
Pengguna Google,2024-12-07 15:51:15,"Sudah di tambah bintang tetap aja buruk ,selalu aja gangguan"
Pengguna Google,2024-12-07 14:55:02,Tiap mau di pake perbaikan terus 😑
Pengguna Google,2024-12-07 14:42:38,Masih terlalu sering eror . Masih sama seperti aplikasi sebelum nya ... Kalo memang ada kendala dengan ada nya aplikasi yg baru yg lama ditiada kan aja . Ini jadi bingun APK lama masih bisa di gunakan cuma untuk transfer masih eror pake APK yg baru sama aja eror juga .. Jadi gimana coba????
Pengguna Google,2024-12-07 13:46:05,"Sedih banget, tarik tunai gak bisa tiba-tiba saldo udah ilang aja, kenapa bisa gitu coba pelayanan nya kurang bagus"
Pengguna Google,2024-12-07 13:11:44,"Puas banget sama aplikasinya, membantu dan mempermudah nasabah di dalamnya juga banyak fitur-fitur yang mudah di mengerti, bisa tf ke ewallet, top up game, pembelian plsa dan masih banyak lagi, pokoknya aplikasinya the best"
Pengguna Google,2024-12-07 12:59:37,"GA BISA CARDLESS, dipaksa migrasi ke aplikasi setengah jadi"
Pengguna Google,2024-12-07 12:52:55,Kalo bisa kedepannya ada fitur untuk update data nomor telepon dan alamat serta fitur setor dan tarik tunai tanpa kartu. Kan simpel bisa dari rumah update data langsung dr aplikasi m-bankingnya. Moga bisa di follow up
Pengguna Google,2024-12-07 12:32:52,"Wondry by bni gimana si ini masak saya transfer uang dri akun Bank yang BRI terus transfer ke akun wondr by bni uang nya tidak masuk! lalu saya chat costomer servis di wa sampe sekarang tidak ada kabar, uang sampe sekarang belom masuk, terus saya mau transfer juga dari tadi gagal terus, ini tolong kenapa jadi gini ya? Dr pertama sya memakai akun bni yang lama sampe pindah ke wondr by bni sama sama sering eror!!"
Pengguna Google,2024-12-07 12:12:31,"Aplikasi keren, keamanan baik, Tapi tidak menampilkan saldo disetiap transaksi,semoga bisa ditambah fitur saldo di transaksi,"
Pengguna Google,2024-12-07 12:10:48,"Kok pas verifikasi wajah susah sih pas bagian kedip nya, saya udah kedip sampe pegel tetep aja gak bisa."
Pengguna Google,2024-12-07 11:41:47,"Tidak bisa Login, selalu ada tulisan ""Sesi kamu sudah berakhir Kamu bisa login lagi untuk lanjutin aktivitas kamu di Wondr"" Edit : sudah lebih baik, tapi masih sering ada kendala yang sama di bagian login"
